time_s,state,state_name,fault,fault_name,currentStep,direction,throttle,dutyPct,vbusRaw,vbus_V,ibusRaw,ibus_A,ibusMax,ibusMax_A,bemfRaw,zcThreshold,stepPeriod,eRPM,goodZcCount,risingZcWorks,fallingZcWorks,zcSynced,zcConfirmedCount,zcTimeoutForceCount,hwzcEnabled,hwzcPhase,hwzcTotalZcCount,hwzcTotalMissCount,hwzcStepPeriodHR,hwzcNoiseReject,clpciTripCount,fpciTripCount,systemTick,uptimeSec,iaRaw,ibRaw,iaMax,iaMin,ibMax,ibMin,ia_A,ib_A,iaPkPos_A,iaPkNeg_A,ibPkPos_A,ibPkNeg_A,iaPkMag_A,ibPkMag_A,iaAtFault_A,ibAtFault_A,iaPkAtFault_A,ibPkAtFault_A,iaPkPosAtFault_A,iaPkNegAtFault_A,ibusPkPos_A,ibusPkNeg_A,ibusPkMag_A,ibusAtFault_A,ibusPkPosAtFault_A,ibusPkNegAtFault_A,ibusPkAtFault_A
5.487,6,CL,0,NONE,1,0,509,21,648,12.11,1990,-0.62,2024,-0.26,78,71,120,20295,0,0,0,1,0,0,1,2,107479,0,49273,111244,0,0,1630281,1630,2086,2151,2393,1911,2151,2151,+0.4,+1.1,+3.7,-1.5,+1.1,+1.1,3.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
5.510,6,CL,0,NONE,4,0,510,21,650,12.15,1993,-0.59,2024,-0.26,86,71,120,20094,0,0,0,1,0,0,1,3,107519,0,49764,112034,0,0,1630301,1630,2085,2151,2370,1877,2151,2151,+0.4,+1.1,+3.5,-1.8,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
5.534,6,CL,0,NONE,1,0,512,21,650,12.15,2003,-0.48,2024,-0.26,7,71,120,18734,0,0,0,1,0,0,1,3,107558,0,53377,112785,0,0,1630321,1630,2055,2151,2364,1909,2151,2151,+0.1,+1.1,+3.4,-1.5,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.3,-2.2,2.2,+0.0,+0.0,+0.0,0.0
5.557,6,CL,0,NONE,5,0,512,21,650,12.15,1995,-0.57,2024,-0.26,68,71,120,20504,0,0,0,1,0,0,1,2,107597,0,48769,113643,0,0,1630341,1630,1989,2151,2395,1918,2151,2151,-0.6,+1.1,+3.7,-1.4,+1.1,+1.1,3.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
5.580,6,CL,0,NONE,2,0,511,21,650,12.15,1995,-0.57,2024,-0.26,93,71,120,20217,0,0,0,1,0,0,1,1,107637,0,49461,114451,0,0,1630361,1630,2185,2151,2400,1920,2151,2151,+1.5,+1.1,+3.8,-1.4,+1.1,+1.1,3.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
5.606,6,CL,0,NONE,3,0,510,21,649,12.13,1990,-0.62,2024,-0.26,75,71,120,20197,0,0,0,1,0,0,1,2,107715,0,49510,116015,0,0,1630401,1630,2193,2151,2316,1867,2151,2151,+1.6,+1.1,+2.9,-1.9,+1.1,+1.1,2.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.7,2.7,+0.0,+0.0,+0.0,0.0
5.629,6,CL,0,NONE,0,0,510,21,651,12.17,1991,-0.61,2024,-0.26,79,71,120,20443,0,0,0,1,0,0,1,3,107755,0,48916,116799,0,0,1630421,1630,2022,2151,2386,1917,2151,2151,-0.3,+1.1,+3.6,-1.4,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.2,2.2,+0.0,+0.0,+0.0,0.0
5.652,6,CL,0,NONE,3,0,517,21,648,12.11,1999,-0.53,2024,-0.26,19,71,120,18847,0,0,0,1,0,0,1,3,107794,0,53057,117594,0,0,1630441,1630,2275,2151,2326,1901,2151,2151,+2.4,+1.1,+3.0,-1.6,+1.1,+1.1,3.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
5.676,6,CL,0,NONE,1,0,510,21,650,12.15,1989,-0.64,2024,-0.26,86,71,120,20177,0,0,0,1,0,0,1,2,107833,0,49561,118417,0,0,1630461,1630,2087,2151,2331,1911,2151,2151,+0.4,+1.1,+3.0,-1.5,+1.1,+1.1,3.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
5.699,6,CL,0,NONE,4,0,508,21,652,12.19,1990,-0.62,2024,-0.26,63,71,120,20157,0,0,0,1,0,0,1,3,107873,0,49609,119174,0,0,1630481,1630,2086,2151,2380,1863,2151,2151,+0.4,+1.1,+3.6,-2.0,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
5.722,6,CL,0,NONE,1,0,509,21,652,12.19,1991,-0.61,2024,-0.26,38,71,120,18712,0,0,0,1,0,0,1,3,107912,0,53439,119933,0,0,1630501,1630,2085,2151,2334,1917,2151,2151,+0.4,+1.1,+3.1,-1.4,+1.1,+1.1,3.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-3.1,3.1,+0.0,+0.0,+0.0,0.0
5.747,6,CL,0,NONE,2,0,506,21,648,12.11,1994,-0.58,2024,-0.26,46,71,120,18715,0,0,0,1,0,0,1,2,107990,0,53431,121413,0,0,1630541,1630,2198,2151,2335,1917,2151,2151,+1.6,+1.1,+3.1,-1.4,+1.1,+1.1,3.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.0,2.0,+0.0,+0.0,+0.0,0.0
5.770,6,CL,0,NONE,5,0,507,21,649,12.13,1995,-0.57,2024,-0.26,68,71,120,20018,0,0,0,1,0,0,1,2,108029,0,49954,122191,0,0,1630561,1630,1994,2151,2379,1921,2151,2151,-0.6,+1.1,+3.6,-1.4,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
5.794,6,CL,0,NONE,2,0,509,21,651,12.17,1987,-0.66,2024,-0.26,69,71,120,20472,0,0,0,1,0,0,1,3,108069,0,48847,122966,0,0,1630581,1630,2152,2151,2359,1928,2151,2151,+1.1,+1.1,+3.3,-1.3,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.1,2.1,+0.0,+0.0,+0.0,0.0
5.817,6,CL,0,NONE,5,0,512,21,650,12.15,1996,-0.56,2024,-0.26,36,71,120,18819,0,0,0,1,0,0,1,3,108108,0,53136,123740,0,0,1630601,1630,2027,2151,2341,1908,2151,2151,-0.2,+1.1,+3.2,-1.5,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.1,2.1,+0.0,+0.0,+0.0,0.0
5.841,6,CL,0,NONE,3,0,508,21,651,12.17,1988,-0.65,2024,-0.26,125,71,120,20614,0,0,0,1,0,0,1,2,108147,0,48509,124535,0,0,1630621,1630,2217,2151,2378,1908,2151,2151,+1.8,+1.1,+3.5,-1.5,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.3,-2.8,2.8,+0.0,+0.0,+0.0,0.0
5.865,6,CL,0,NONE,3,0,508,21,650,12.15,1988,-0.65,2024,-0.26,90,71,120,20037,0,0,0,1,0,0,1,2,108225,0,49906,126082,0,0,1630661,1630,2214,2151,2355,1906,2151,2151,+1.8,+1.1,+3.3,-1.5,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.3,-2.0,2.0,+0.0,+0.0,+0.0,0.0
5.889,6,CL,0,NONE,0,0,512,21,651,12.17,1992,-0.60,2024,-0.26,50,71,120,20737,0,0,0,1,0,0,1,3,108265,0,48221,126866,0,0,1630681,1630,1997,2151,2390,1898,2151,2151,-0.5,+1.1,+3.7,-1.6,+1.1,+1.1,3.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.1,2.1,+0.0,+0.0,+0.0,0.0
5.912,6,CL,0,NONE,3,0,509,21,648,12.11,1987,-0.66,2024,-0.26,56,71,120,18996,0,0,0,1,0,0,1,3,108304,0,52641,127590,0,0,1630701,1630,2175,2151,2370,1899,2151,2151,+1.4,+1.1,+3.5,-1.6,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
5.936,6,CL,0,NONE,0,0,507,21,652,12.19,1990,-0.62,2024,-0.26,87,71,120,20447,0,0,0,1,0,0,1,1,108343,0,48906,128415,0,0,1630721,1630,2008,2151,2357,1900,2151,2151,-0.4,+1.1,+3.3,-1.6,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.2,2.2,+0.0,+0.0,+0.0,0.0
5.959,6,CL,0,NONE,3,0,508,21,649,12.13,2004,-0.47,2024,-0.26,24,71,120,18986,0,0,0,1,0,0,1,3,108382,0,52668,129157,0,0,1630741,1630,2259,2151,2303,1906,2151,2151,+2.3,+1.1,+2.7,-1.5,+1.1,+1.1,2.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
5.984,6,CL,0,NONE,4,0,507,21,650,12.15,1988,-0.65,2024,-0.26,45,71,120,20591,0,0,0,1,0,0,1,3,108461,0,48563,130788,0,0,1630781,1630,2089,2151,2379,1904,2151,2151,+0.4,+1.1,+3.6,-1.5,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.2,2.2,+0.0,+0.0,+0.0,0.0
6.007,6,CL,0,NONE,1,0,510,21,648,12.11,1993,-0.59,2024,-0.26,51,71,120,18913,0,0,0,1,0,0,1,3,108500,0,52872,131524,0,0,1630801,1630,2079,2151,2384,1884,2151,2151,+0.3,+1.1,+3.6,-1.8,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.031,6,CL,0,NONE,4,0,511,21,650,12.15,1987,-0.66,2024,-0.26,93,71,120,20346,0,0,0,1,0,0,1,1,108539,0,49148,132352,0,0,1630821,1630,2082,2151,2354,1905,2151,2151,+0.4,+1.1,+3.3,-1.5,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.2,2.2,+0.0,+0.0,+0.0,0.0
6.054,6,CL,0,NONE,2,0,510,21,649,12.13,1997,-0.55,2024,-0.26,43,71,120,19296,0,0,0,1,0,0,1,2,108578,0,51822,133075,0,0,1630841,1630,2173,2151,2336,1903,2151,2151,+1.3,+1.1,+3.1,-1.6,+1.1,+1.1,3.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.1,2.1,+0.0,+0.0,+0.0,0.0
6.078,6,CL,0,NONE,5,0,508,21,650,12.15,1988,-0.65,2024,-0.26,81,71,120,20009,0,0,0,1,0,0,1,2,108617,0,49977,133882,0,0,1630861,1630,1970,2151,2326,1904,2151,2151,-0.8,+1.1,+3.0,-1.5,+1.1,+1.1,3.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-2.6,2.6,+0.0,+0.0,+0.0,0.0
6.103,6,CL,0,NONE,5,0,509,21,650,12.15,1999,-0.53,2024,-0.26,34,71,120,18833,0,0,0,1,0,0,1,3,108696,0,53097,135390,0,0,1630901,1630,2023,2151,2349,1911,2151,2151,-0.3,+1.1,+3.2,-1.5,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
6.126,6,CL,0,NONE,3,0,509,21,649,12.13,1991,-0.61,2024,-0.26,120,71,120,20004,0,0,0,1,0,0,1,2,108735,0,49990,136106,0,0,1630921,1630,2199,2151,2317,1844,2151,2151,+1.6,+1.1,+2.9,-2.2,+1.1,+1.1,2.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.8,2.8,+0.0,+0.0,+0.0,0.0
6.149,6,CL,0,NONE,0,0,507,21,651,12.17,1996,-0.56,2024,-0.26,53,70,120,18478,0,0,0,1,0,0,1,2,108774,0,54118,136897,0,0,1630941,1630,1985,2151,2385,1897,2151,2151,-0.7,+1.1,+3.6,-1.6,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.6,2.6,+0.0,+0.0,+0.0,0.0
6.173,6,CL,0,NONE,3,0,510,21,648,12.11,1991,-0.61,2024,-0.26,55,71,120,20149,0,0,0,1,0,0,1,2,108813,0,49629,137688,0,0,1630961,1630,2210,2151,2325,1898,2151,2151,+1.7,+1.1,+3.0,-1.6,+1.1,+1.1,3.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.196,6,CL,0,NONE,1,0,508,21,651,12.17,1996,-0.56,2024,-0.26,110,71,120,20801,0,0,0,1,0,0,1,2,108853,0,48074,138497,0,0,1630981,1630,2087,2151,2361,1922,2151,2151,+0.4,+1.1,+3.4,-1.4,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-2.3,2.3,+0.0,+0.0,+0.0,0.0
6.219,6,CL,0,NONE,3,0,506,21,653,12.21,1997,-0.55,2024,-0.26,15,71,120,18676,0,0,0,1,0,0,1,3,108892,0,53543,139280,0,0,1631001,1631,2250,2151,2372,1903,2151,2151,+2.2,+1.1,+3.5,-1.6,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.2,2.2,+0.0,+0.0,+0.0,0.0
6.244,6,CL,0,NONE,4,0,507,21,651,12.17,1988,-0.65,2024,-0.26,69,71,120,20038,0,0,0,1,0,0,1,3,108971,0,49903,140817,0,0,1631041,1631,2085,2151,2347,1863,2151,2151,+0.4,+1.1,+3.2,-2.0,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.7,2.7,+0.0,+0.0,+0.0,0.0
6.267,6,CL,0,NONE,1,0,505,21,650,12.15,2000,-0.52,2024,-0.26,32,71,120,18924,0,0,0,1,0,0,1,3,109010,0,52841,141577,0,0,1631061,1631,2086,2151,2301,1856,2151,2151,+0.4,+1.1,+2.7,-2.1,+1.1,+1.1,2.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.291,6,CL,0,NONE,5,0,506,21,649,12.13,1992,-0.60,2024,-0.26,109,71,120,21111,0,0,0,1,0,0,1,2,109049,0,47367,142370,0,0,1631081,1631,1866,2151,2360,1855,2151,2151,-2.0,+1.1,+3.4,-2.1,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-2.3,2.3,+0.0,+0.0,+0.0,0.0
6.314,6,CL,0,NONE,2,0,510,21,651,12.17,1987,-0.66,2024,-0.26,41,72,120,18836,0,0,0,1,0,0,1,2,109088,0,53088,143170,0,0,1631101,1631,2179,2151,2365,1876,2151,2151,+1.4,+1.1,+3.4,-1.8,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.0,2.0,+0.0,+0.0,+0.0,0.0
6.338,6,CL,0,NONE,5,0,509,21,651,12.17,1991,-0.61,2024,-0.26,53,71,120,20128,0,0,0,1,0,0,1,2,109127,0,49682,143849,0,0,1631121,1631,2016,2151,2378,1867,2151,2151,-0.3,+1.1,+3.5,-1.9,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.362,6,CL,0,NONE,0,0,510,21,651,12.17,2002,-0.50,2024,-0.26,45,70,120,19333,0,0,0,1,0,0,1,2,109206,0,51725,145352,0,0,1631161,1631,2018,2151,2337,1869,2151,2151,-0.3,+1.1,+3.1,-1.9,+1.1,+1.1,3.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
6.386,6,CL,0,NONE,3,0,509,21,650,12.15,1989,-0.64,2024,-0.26,89,70,120,20835,0,0,0,1,0,0,1,2,109245,0,47996,146144,0,0,1631181,1631,2192,2151,2351,1869,2151,2151,+1.5,+1.1,+3.3,-1.9,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.0,2.0,+0.0,+0.0,+0.0,0.0
6.409,6,CL,0,NONE,0,0,511,21,648,12.11,1988,-0.65,2024,-0.26,62,70,120,21203,0,0,0,1,0,0,1,3,109285,0,47162,146975,0,0,1631201,1631,2017,2151,2366,1903,2151,2151,-0.3,+1.1,+3.4,-1.6,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.433,6,CL,0,NONE,3,0,513,21,651,12.17,1997,-0.55,2024,-0.26,35,71,120,18756,0,0,0,1,0,0,1,3,109324,0,53314,147711,0,0,1631221,1631,2188,2151,2364,1890,2151,2151,+1.5,+1.1,+3.4,-1.7,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.456,6,CL,0,NONE,1,0,509,21,652,12.19,1993,-0.59,2024,-0.26,106,71,120,20304,0,0,0,1,0,0,1,2,109363,0,49249,148543,0,0,1631241,1631,2082,2151,2368,1928,2151,2151,+0.4,+1.1,+3.4,-1.3,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.481,6,CL,0,NONE,1,0,508,21,650,12.15,1989,-0.64,2024,-0.26,64,70,120,20958,0,0,0,1,0,0,1,2,109441,0,47713,150164,0,0,1631281,1631,2085,2151,2386,1888,2151,2151,+0.4,+1.1,+3.6,-1.7,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.8,2.8,+0.0,+0.0,+0.0,0.0
6.504,6,CL,0,NONE,4,0,508,21,649,12.13,1988,-0.65,2024,-0.26,86,70,120,20496,0,0,0,1,0,0,1,1,109481,0,48789,151013,0,0,1631301,1631,2081,2151,2345,1909,2151,2151,+0.4,+1.1,+3.2,-1.5,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.528,6,CL,0,NONE,1,0,510,21,648,12.11,1997,-0.55,2024,-0.26,11,70,120,18677,0,0,0,1,0,0,1,3,109520,0,53539,151724,0,0,1631321,1631,2067,2151,2382,1860,2151,2151,+0.2,+1.1,+3.6,-2.0,+1.1,+1.1,3.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.551,6,CL,0,NONE,5,0,509,21,651,12.17,1988,-0.65,2024,-0.26,85,70,120,20023,0,0,0,1,0,0,1,2,109559,0,49941,152538,0,0,1631341,1631,1959,2151,2391,1895,2151,2151,-1.0,+1.1,+3.7,-1.6,+1.1,+1.1,3.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.1,2.1,+0.0,+0.0,+0.0,0.0
6.575,6,CL,0,NONE,2,0,510,21,650,12.15,1989,-0.64,2024,-0.26,56,70,120,20941,0,0,0,1,0,0,1,3,109599,0,47752,153324,0,0,1631361,1631,2170,2151,2353,1895,2151,2151,+1.3,+1.1,+3.3,-1.6,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.9,2.9,+0.0,+0.0,+0.0,0.0
6.600,6,CL,0,NONE,3,0,509,21,653,12.21,1989,-0.64,2024,-0.26,112,70,120,20358,0,0,0,1,0,0,1,2,109677,0,49119,155003,0,0,1631401,1631,2214,2151,2361,1931,2151,2151,+1.8,+1.1,+3.4,-1.3,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.623,6,CL,0,NONE,0,0,509,21,651,12.17,1927,-1.30,2024,-0.26,7,71,120,18868,0,0,0,1,0,0,1,1,109716,0,52997,155801,0,0,1631421,1631,1984,2151,2360,1902,2151,2151,-0.7,+1.1,+3.4,-1.6,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.9,2.9,+0.0,+0.0,+0.0,0.0
6.646,6,CL,0,NONE,3,0,508,21,650,12.15,1988,-0.65,2024,-0.26,84,71,120,20065,0,0,0,1,0,0,1,2,109755,0,49837,156629,0,0,1631441,1631,2196,2151,2361,1904,2151,2151,+1.6,+1.1,+3.4,-1.5,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.670,6,CL,0,NONE,0,0,508,21,650,12.15,1994,-0.58,2024,-0.26,63,71,120,21252,0,0,0,1,0,0,1,3,109795,0,47054,157393,0,0,1631461,1631,2016,2151,2392,1897,2151,2151,-0.3,+1.1,+3.7,-1.6,+1.1,+1.1,3.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.693,6,CL,0,NONE,3,0,508,21,649,12.13,1990,-0.62,2024,-0.26,45,71,120,18710,0,0,0,1,0,0,1,3,109834,0,53446,158176,0,0,1631481,1631,2172,2151,2350,1904,2151,2151,+1.3,+1.1,+3.2,-1.5,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
6.716,6,CL,0,NONE,1,0,507,21,651,12.17,1988,-0.65,2024,-0.26,117,71,120,20244,0,0,0,1,0,0,1,2,109873,0,49396,158929,0,0,1631501,1631,2080,2151,2371,1911,2151,2151,+0.3,+1.1,+3.5,-1.5,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.7,2.7,+0.0,+0.0,+0.0,0.0
6.742,6,CL,0,NONE,1,0,507,21,650,12.15,1992,-0.60,2024,-0.26,86,71,120,20303,0,0,0,1,0,0,1,2,109951,0,49253,160556,0,0,1631541,1631,2078,2151,2344,1911,2151,2151,+0.3,+1.1,+3.2,-1.5,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.6,2.6,+0.0,+0.0,+0.0,0.0
6.764,6,CL,0,NONE,4,0,510,21,650,12.15,1990,-0.62,2024,-0.26,54,71,120,20623,0,0,0,1,0,0,1,3,109991,0,48489,161301,0,0,1631561,1631,2083,2151,2362,1909,2151,2151,+0.4,+1.1,+3.4,-1.5,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.4,2.4,+0.0,+0.0,+0.0,0.0
6.788,6,CL,0,NONE,1,0,507,21,650,12.15,1988,-0.65,2024,-0.26,54,71,120,18903,0,0,0,1,0,0,1,3,110030,0,52899,162081,0,0,1631581,1631,2082,2151,2399,1889,2151,2151,+0.4,+1.1,+3.8,-1.7,+1.1,+1.1,3.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.3,-2.8,2.8,+0.0,+0.0,+0.0,0.0
6.811,6,CL,0,NONE,4,0,506,21,647,12.10,1991,-0.61,2024,-0.26,86,71,120,20202,0,0,0,1,0,0,1,3,110069,0,49498,162907,0,0,1631601,1631,2082,2151,2354,1890,2151,2151,+0.4,+1.1,+3.3,-1.7,+1.1,+1.1,3.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.835,6,CL,0,NONE,1,0,508,21,651,12.17,1999,-0.53,2024,-0.26,18,71,120,18810,0,0,0,1,0,0,1,3,110108,0,53163,163681,0,0,1631621,1631,2071,2151,2328,1913,2151,2151,+0.2,+1.1,+3.0,-1.5,+1.1,+1.1,3.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.1,2.1,+0.0,+0.0,+0.0,0.0
6.859,6,CL,0,NONE,2,0,510,21,650,12.15,1998,-0.54,2024,-0.26,30,71,120,19110,0,0,0,1,0,0,1,2,110186,0,52328,165322,0,0,1631661,1631,2194,2151,2341,1881,2151,2151,+1.6,+1.1,+3.2,-1.8,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.3,2.3,+0.0,+0.0,+0.0,0.0
6.883,6,CL,0,NONE,5,0,508,21,650,12.15,1989,-0.64,2024,-0.26,84,71,120,20565,0,0,0,1,0,0,1,2,110225,0,48625,166068,0,0,1631681,1631,1948,2151,2348,1873,2151,2151,-1.1,+1.1,+3.2,-1.9,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.3,-2.8,2.8,+0.0,+0.0,+0.0,0.0
6.906,6,CL,0,NONE,2,0,509,21,650,12.15,1992,-0.60,2024,-0.26,48,71,120,19977,0,0,0,1,0,0,1,3,110265,0,50057,166792,0,0,1631701,1631,2175,2151,2318,1911,2151,2151,+1.4,+1.1,+2.9,-1.5,+1.1,+1.1,2.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.2,2.2,+0.0,+0.0,+0.0,0.0
6.930,6,CL,0,NONE,5,0,510,21,649,12.13,1992,-0.60,2024,-0.26,53,70,120,20424,0,0,0,1,0,0,1,2,110303,0,48962,167562,0,0,1631721,1631,2006,2151,2369,1886,2151,2151,-0.5,+1.1,+3.5,-1.7,+1.1,+1.1,3.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.5,2.5,+0.0,+0.0,+0.0,0.0
6.953,6,CL,0,NONE,2,0,507,21,652,12.19,1994,-0.58,2024,-0.26,87,70,120,19966,0,0,0,1,0,0,1,3,110343,0,50085,168353,0,0,1631741,1631,2189,2151,2365,1884,2151,2151,+1.5,+1.1,+3.4,-1.8,+1.1,+1.1,3.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.6,2.6,+0.0,+0.0,+0.0,0.0
6.978,6,CL,0,NONE,3,0,512,21,652,12.19,1987,-0.66,2024,-0.26,122,71,120,20542,0,0,0,1,0,0,1,2,110421,0,48680,169922,0,0,1631781,1631,2237,2151,2342,1912,2151,2151,+2.0,+1.1,+3.2,-1.5,+1.1,+1.1,3.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-2.7,2.7,+0.0,+0.0,+0.0,0.0
