time_s,state,state_name,fault,fault_name,currentStep,direction,throttle,dutyPct,vbusRaw,vbus_V,ibusRaw,ibus_A,ibusMax,ibusMax_A,bemfRaw,zcThreshold,stepPeriod,eRPM,goodZcCount,risingZcWorks,fallingZcWorks,zcSynced,zcConfirmedCount,zcTimeoutForceCount,hwzcEnabled,hwzcPhase,hwzcTotalZcCount,hwzcTotalMissCount,hwzcStepPeriodHR,hwzcNoiseReject,clpciTripCount,fpciTripCount,systemTick,uptimeSec,iaRaw,ibRaw,iaMax,iaMin,ibMax,ibMin,ia_A,ib_A,iaPkPos_A,iaPkNeg_A,ibPkPos_A,ibPkNeg_A,iaPkMag_A,ibPkMag_A,iaAtFault_A,ibAtFault_A,iaPkAtFault_A,ibPkAtFault_A,iaPkPosAtFault_A,iaPkNegAtFault_A,ibusPkPos_A,ibusPkNeg_A,ibusPkMag_A,ibusAtFault_A,ibusPkPosAtFault_A,ibusPkNegAtFault_A,ibusPkAtFault_A
16.518,9,FAULT,4,BOARD_PCI,4,0,40,35,1318,24.64,2015,-0.36,2135,0.94,48,233,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,140476,32003,32,2104,2148,2115,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.542,9,FAULT,4,BOARD_PCI,4,0,41,35,1315,24.59,2018,-0.32,2135,0.94,51,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,142076,32043,32,2105,2148,2115,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.566,9,FAULT,4,BOARD_PCI,4,0,39,35,1315,24.59,2013,-0.38,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,142876,32063,32,2104,2148,2115,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.589,9,FAULT,4,BOARD_PCI,4,0,42,35,1311,24.51,2012,-0.39,2135,0.94,47,231,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,143676,32083,32,2102,2148,2114,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.612,9,FAULT,4,BOARD_PCI,4,0,41,35,1317,24.62,2014,-0.37,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,144476,32103,32,2107,2148,2116,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.636,9,FAULT,4,BOARD_PCI,4,0,49,35,1314,24.57,2015,-0.36,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,145276,32123,32,2103,2148,2113,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
16.661,9,FAULT,4,BOARD_PCI,4,0,41,35,1315,24.59,2012,-0.39,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,146876,32163,32,2109,2148,2115,2095,2148,2148,+0.7,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
16.684,9,FAULT,4,BOARD_PCI,4,0,43,35,1317,24.62,2018,-0.32,2135,0.94,48,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,147676,32183,32,2103,2148,2114,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
16.707,9,FAULT,4,BOARD_PCI,4,0,42,35,1316,24.60,2014,-0.37,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,148476,32203,32,2101,2148,2119,2094,2148,2148,+0.6,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
16.731,9,FAULT,4,BOARD_PCI,4,0,41,35,1316,24.60,2014,-0.37,2135,0.94,49,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,149276,32223,32,2103,2148,2116,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
16.754,9,FAULT,4,BOARD_PCI,4,0,42,35,1313,24.55,2019,-0.31,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,150076,32243,32,2102,2148,2117,2091,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
16.779,9,FAULT,4,BOARD_PCI,4,0,43,35,1318,24.64,2010,-0.41,2135,0.94,47,233,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,151676,32283,32,2104,2148,2117,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.802,9,FAULT,4,BOARD_PCI,4,0,41,35,1314,24.57,2011,-0.40,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,152476,32303,32,2102,2148,2119,2098,2148,2148,+0.6,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.826,9,FAULT,4,BOARD_PCI,4,0,35,35,1315,24.59,2015,-0.36,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,153276,32323,32,2102,2148,2115,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.849,9,FAULT,4,BOARD_PCI,4,0,48,35,1316,24.60,2014,-0.37,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,154076,32343,32,2106,2148,2115,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.873,9,FAULT,4,BOARD_PCI,4,0,42,35,1317,24.62,2016,-0.34,2135,0.94,48,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,154876,32363,32,2100,2148,2120,2094,2148,2148,+0.6,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.896,9,FAULT,4,BOARD_PCI,4,0,41,35,1316,24.60,2013,-0.38,2135,0.94,44,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,155676,32383,32,2110,2148,2117,2095,2148,2148,+0.7,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.922,9,FAULT,4,BOARD_PCI,4,0,43,35,1316,24.60,2013,-0.38,2135,0.94,48,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,157276,32423,32,2104,2148,2116,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.944,9,FAULT,4,BOARD_PCI,4,0,43,35,1314,24.57,2017,-0.33,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,158076,32443,32,2105,2148,2117,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.968,9,FAULT,4,BOARD_PCI,4,0,43,35,1315,24.59,2010,-0.41,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,158876,32463,32,2104,2148,2113,2091,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
16.991,9,FAULT,4,BOARD_PCI,4,0,43,35,1313,24.55,2018,-0.32,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,159676,32483,32,2106,2148,2115,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.015,9,FAULT,4,BOARD_PCI,4,0,44,35,1316,24.60,2018,-0.32,2135,0.94,44,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,160476,32503,32,2102,2148,2115,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.040,9,FAULT,4,BOARD_PCI,4,0,43,35,1315,24.59,2015,-0.36,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,162076,32543,32,2102,2148,2117,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.063,9,FAULT,4,BOARD_PCI,4,0,42,35,1315,24.59,2013,-0.38,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,162876,32563,32,2096,2148,2113,2094,2148,2148,+0.5,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.086,9,FAULT,4,BOARD_PCI,4,0,38,35,1313,24.55,2015,-0.36,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,163676,32583,32,2108,2148,2114,2092,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.110,9,FAULT,4,BOARD_PCI,4,0,43,35,1315,24.59,2012,-0.39,2135,0.94,48,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,164476,32603,32,2101,2148,2112,2092,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.133,9,FAULT,4,BOARD_PCI,4,0,41,35,1315,24.59,2011,-0.40,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,165276,32623,32,2100,2148,2115,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.158,9,FAULT,4,BOARD_PCI,4,0,40,35,1309,24.47,2011,-0.40,2135,0.94,47,231,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,166876,32663,32,2107,2148,2116,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.181,9,FAULT,4,BOARD_PCI,4,0,41,35,1316,24.60,2014,-0.37,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,167676,32683,32,2110,2148,2117,2094,2148,2148,+0.7,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.205,9,FAULT,4,BOARD_PCI,4,0,43,35,1317,24.62,2019,-0.31,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,168476,32703,32,2102,2148,2117,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.228,9,FAULT,4,BOARD_PCI,4,0,41,35,1316,24.60,2016,-0.34,2135,0.94,43,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,169276,32723,32,2105,2148,2116,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.252,9,FAULT,4,BOARD_PCI,4,0,59,35,1316,24.60,2012,-0.39,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,170076,32743,32,2103,2148,2116,2092,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.276,9,FAULT,4,BOARD_PCI,4,0,41,35,1317,24.62,2012,-0.39,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,171676,32783,32,2100,2148,2115,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.300,0,IDLE,0,NONE,4,0,41,35,1316,24.60,2013,-0.38,2135,0.94,44,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,172476,32803,32,2103,2148,2113,2092,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
17.323,0,IDLE,0,NONE,4,0,44,35,1314,24.57,2016,-0.34,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,173276,32823,32,2105,2148,2115,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
17.346,0,IDLE,0,NONE,4,0,43,35,1315,24.59,2017,-0.33,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,174076,32843,32,2097,2148,2119,2094,2148,2148,+0.5,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.370,0,IDLE,0,NONE,4,0,43,35,1313,24.55,2014,-0.37,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,174876,32863,32,2102,2148,2116,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
17.393,0,IDLE,0,NONE,4,0,43,35,1314,24.57,2015,-0.36,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,175676,32883,32,2101,2148,2114,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.418,0,IDLE,0,NONE,4,0,43,35,1316,24.60,2014,-0.37,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,177276,32923,32,2107,2148,2116,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.441,0,IDLE,0,NONE,4,0,41,35,1316,24.60,2017,-0.33,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,178076,32943,32,2105,2148,2118,2095,2148,2148,+0.6,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.465,0,IDLE,0,NONE,4,0,42,35,1318,24.64,2016,-0.34,2135,0.94,48,233,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,178876,32963,32,2109,2148,2114,2094,2148,2148,+0.7,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.4,0.4,-0.2,-0.1,-21.8,21.8
17.488,0,IDLE,0,NONE,4,0,41,35,1316,24.60,2015,-0.36,2135,0.94,49,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,179676,32983,32,2108,2148,2119,2094,2148,2148,+0.6,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.512,0,IDLE,0,NONE,4,0,41,35,1315,24.59,2012,-0.39,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,180476,33003,33,2101,2148,2117,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.536,0,IDLE,0,NONE,4,0,42,35,1317,24.62,2014,-0.37,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,182076,33043,33,2107,2148,2118,2096,2148,2148,+0.6,+1.1,+0.8,+0.5,+1.1,+1.1,0.8,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.560,0,IDLE,0,NONE,4,0,42,35,1315,24.59,2014,-0.37,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,182876,33063,33,2103,2148,2116,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.583,0,IDLE,0,NONE,4,0,40,35,1313,24.55,2016,-0.34,2135,0.94,44,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,183676,33083,33,2100,2148,2113,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.607,0,IDLE,0,NONE,4,0,41,35,1315,24.59,2021,-0.29,2135,0.94,44,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,184476,33103,33,2103,2148,2116,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.630,0,IDLE,0,NONE,4,0,39,35,1316,24.60,2016,-0.34,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,185276,33123,33,2102,2148,2113,2092,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.655,0,IDLE,0,NONE,4,0,41,35,1320,24.68,2015,-0.36,2135,0.94,45,233,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,186876,33163,33,2110,2148,2115,2094,2148,2148,+0.7,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.678,0,IDLE,0,NONE,4,0,41,35,1317,24.62,2012,-0.39,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,187676,33183,33,2100,2148,2115,2092,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.702,0,IDLE,0,NONE,4,0,41,35,1318,24.64,2014,-0.37,2135,0.94,48,233,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,188476,33203,33,2099,2148,2115,2093,2148,2148,+0.5,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.725,0,IDLE,0,NONE,4,0,40,35,1315,24.59,2012,-0.39,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,189276,33223,33,2108,2148,2114,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.749,0,IDLE,0,NONE,4,0,40,35,1317,24.62,2013,-0.38,2135,0.94,48,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,190076,33243,33,2106,2148,2115,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.774,0,IDLE,0,NONE,4,0,43,35,1317,24.62,2018,-0.32,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,191676,33283,33,2106,2148,2114,2095,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.797,0,IDLE,0,NONE,4,0,43,35,1315,24.59,2013,-0.38,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,192476,33303,33,2095,2148,2115,2094,2148,2148,+0.5,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.820,0,IDLE,0,NONE,4,0,42,35,1317,24.62,2007,-0.44,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,193276,33323,33,2103,2148,2117,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.844,0,IDLE,0,NONE,4,0,37,35,1316,24.60,2009,-0.42,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,194076,33343,33,2106,2148,2116,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.867,0,IDLE,0,NONE,4,0,39,35,1315,24.59,2012,-0.39,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,194876,33363,33,2103,2148,2117,2096,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.891,0,IDLE,0,NONE,4,0,41,35,1316,24.60,2016,-0.34,2135,0.94,46,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,195676,33383,33,2107,2148,2116,2093,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.915,0,IDLE,0,NONE,4,0,41,35,1315,24.59,2017,-0.33,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,197276,33423,33,2095,2148,2117,2095,2148,2148,+0.5,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.939,0,IDLE,0,NONE,4,0,43,35,1315,24.59,2014,-0.37,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,198076,33443,33,2105,2148,2116,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.3,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.962,0,IDLE,0,NONE,4,0,41,35,1317,24.62,2009,-0.42,2135,0.94,45,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,198876,33463,33,2102,2148,2117,2097,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
17.985,0,IDLE,0,NONE,4,0,43,35,1314,24.57,2017,-0.33,2135,0.94,47,232,80,3000,4,1,1,1,4,0,0,0,58918,0,13749,733530,0,199676,33483,33,2107,2148,2117,2094,2148,2148,+0.6,+1.1,+0.7,+0.5,+1.1,+1.1,0.7,1.1,+16.0,+1.1,16.0,1.1,+16.0,-7.1,-0.2,-0.5,0.5,-0.2,-0.1,-21.8,21.8
