timestamp_ms,elapsed_s,raw_line,state,pot,vbus,duty,step,tp,zc_count,synced,missed,bemf_a,bemf_b,bemf_c,dc1,io1,io2,io3,ic_accepted,ic_false,ic_captures,ic_chatter,tp_hr,zc_interval,zc_interval_hr,prev_zc_interval,ic_phase,forced_steps,erpm,duty_pct_x10,fault_code,d_ic_accepted,d_ic_false,d_ic_captures,d_ic_chatter,ic_accept_rate,ic_false_rate
1773553158754,15.309,S:CL P:15312 V:14320 D:999 St:3 Tp:63 ZC:0 --- Miss:4 B:100 DC1:999 IO:3400/0000/3400 IC:18758/2527/20033/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:1 eRPM:3174 D%:99,CL,15312,14320,999,3,63,0,0,4,1,0,0,999,13312,0,13312,18758,2527,20033,1275,6127,673,52578,673,1,1,3174,99,,3,0,3,0,100.0,0.0
1773553158853,15.409,S:CL P:15312 V:14336 D:999 St:3 Tp:63 ZC:0 --- Miss:4 B:100 DC1:999 IO:3400/0000/3000 IC:18760/2527/20036/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:1 eRPM:3174 D%:99,CL,15312,14336,999,3,63,0,0,4,1,0,0,999,13312,0,12288,18760,2527,20036,1275,6127,673,52578,673,1,1,3174,99,,2,0,3,0,66.7,0.0
1773553158953,15.508,S:CL P:15312 V:14304 D:999 St:3 Tp:63 ZC:0 --- Miss:4 B:100 DC1:999 IO:3400/0000/3000 IC:18763/2527/20038/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:1 eRPM:3174 D%:99,CL,15312,14304,999,3,63,0,0,4,1,0,0,999,13312,0,12288,18763,2527,20038,1275,6127,673,52578,673,1,1,3174,99,,3,0,2,0,150.0,0.0
1773553159052,15.608,S:CL P:15280 V:14320 D:999 St:2 Tp:63 ZC:0 --- Miss:4 B:100 DC1:999 IO:3400/0000/3000 IC:18766/2527/20041/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:1 eRPM:3174 D%:99,CL,15280,14320,999,2,63,0,0,4,1,0,0,999,13312,0,12288,18766,2527,20041,1275,6127,673,52578,673,1,1,3174,99,,3,0,3,0,100.0,0.0
1773553159152,15.708,S:CL P:15312 V:14336 D:999 St:2 Tp:63 ZC:0 --- Miss:4 B:100 DC1:999 IO:3400/0000/3000 IC:18769/2527/20044/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:1 eRPM:3174 D%:99,CL,15312,14336,999,2,63,0,0,4,1,0,0,999,13312,0,12288,18769,2527,20044,1275,6127,673,52578,673,1,1,3174,99,,3,0,3,0,100.0,0.0
1773553159251,15.807,S:CL P:15296 V:14304 D:999 St:2 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/0000/3000 IC:18772/2527/20047/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:1 eRPM:3174 D%:99,CL,15296,14304,999,2,63,0,0,3,1,0,0,999,13312,0,12288,18772,2527,20047,1275,6127,673,52578,673,1,1,3174,99,,3,0,3,0,100.0,0.0
1773553159351,15.907,S:CL P:15296 V:14320 D:999 St:2 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/0000/3000 IC:18775/2527/20050/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:3 Frc:0 eRPM:3174 D%:99,CL,15296,14320,999,2,63,0,0,3,1,0,0,999,13312,0,12288,18775,2527,20050,1275,6127,673,52578,673,3,0,3174,99,,3,0,3,0,100.0,0.0
1773553159451,16.006,S:CL P:15280 V:14320 D:999 St:2 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/3000/3000 IC:18778/2527/20053/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:0 Frc:0 eRPM:3174 D%:99,CL,15280,14320,999,2,63,0,0,3,1,0,0,999,13312,12288,12288,18778,2527,20053,1275,6127,673,52578,673,0,0,3174,99,,3,0,3,0,100.0,0.0
1773553159550,16.106,S:CL P:15296 V:14304 D:999 St:2 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/3000/0000 IC:18781/2527/20056/1275 TpHR:6127 ZcI:673 ZcIHR:52579 PZcI:673 ICph:1 Frc:6 eRPM:3174 D%:99,CL,15296,14304,999,2,63,0,0,3,1,0,0,999,13312,12288,0,18781,2527,20056,1275,6127,673,52579,673,1,6,3174,99,,3,0,3,0,100.0,0.0
1773553159650,16.205,S:CL P:15296 V:14320 D:999 St:2 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/3000/0000 IC:18784/2527/20059/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:5 eRPM:3174 D%:99,CL,15296,14320,999,2,63,0,0,3,1,0,0,999,13312,12288,0,18784,2527,20059,1275,6127,673,52578,673,1,5,3174,99,,3,0,3,0,100.0,0.0
1773553159749,16.305,S:CL P:15296 V:14304 D:999 St:1 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/3000/0000 IC:18787/2527/20062/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:5 eRPM:3174 D%:99,CL,15296,14304,999,1,63,0,0,3,1,0,0,999,13312,12288,0,18787,2527,20062,1275,6127,673,52578,673,1,5,3174,99,,3,0,3,0,100.0,0.0
1773553159849,16.404,S:CL P:15280 V:14304 D:999 St:1 Tp:63 ZC:0 --- Miss:3 B:100 DC1:999 IO:3400/3000/0000 IC:18790/2527/20065/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:5 eRPM:3174 D%:99,CL,15280,14304,999,1,63,0,0,3,1,0,0,999,13312,12288,0,18790,2527,20065,1275,6127,673,52578,673,1,5,3174,99,,3,0,3,0,100.0,0.0
1773553159948,16.504,S:CL P:15296 V:14320 D:999 St:1 Tp:63 ZC:0 --- Miss:2 B:100 DC1:999 IO:3400/3000/0000 IC:18793/2527/20068/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:5 eRPM:3174 D%:99,CL,15296,14320,999,1,63,0,0,2,1,0,0,999,13312,12288,0,18793,2527,20068,1275,6127,673,52578,673,1,5,3174,99,,3,0,3,0,100.0,0.0
1773553160048,16.604,S:CL P:15296 V:14304 D:999 St:1 Tp:63 ZC:0 --- Miss:2 B:100 DC1:999 IO:3400/3000/0000 IC:18796/2527/20071/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:5 eRPM:3174 D%:99,CL,15296,14304,999,1,63,0,0,2,1,0,0,999,13312,12288,0,18796,2527,20071,1275,6127,673,52578,673,1,5,3174,99,,3,0,3,0,100.0,0.0
1773553160148,16.703,S:CL P:15296 V:14320 D:999 St:1 Tp:63 ZC:0 --- Miss:2 B:100 DC1:999 IO:3000/3400/0000 IC:18799/2527/20074/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:0 Frc:5 eRPM:3174 D%:99,CL,15296,14320,999,1,63,0,0,2,1,0,0,999,12288,13312,0,18799,2527,20074,1275,6127,673,52578,673,0,5,3174,99,,3,0,3,0,100.0,0.0
1773553160247,16.803,S:CL P:15232 V:14320 D:999 St:1 Tp:63 ZC:0 --- Miss:2 B:100 DC1:999 IO:3000/3400/0000 IC:18802/2527/20077/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:4 eRPM:3174 D%:99,CL,15232,14320,999,1,63,0,0,2,1,0,0,999,12288,13312,0,18802,2527,20077,1275,6127,673,52578,673,1,4,3174,99,,3,0,3,0,100.0,0.0
1773553160347,16.902,S:CL P:15264 V:14320 D:999 St:0 Tp:63 ZC:0 --- Miss:2 B:100 DC1:999 IO:3000/3400/0000 IC:18805/2527/20080/1275 TpHR:6127 ZcI:673 ZcIHR:52579 PZcI:673 ICph:1 Frc:4 eRPM:3174 D%:99,CL,15264,14320,999,0,63,0,0,2,1,0,0,999,12288,13312,0,18805,2527,20080,1275,6127,673,52579,673,1,4,3174,99,,3,0,3,0,100.0,0.0
1773553160446,17.002,S:CL P:15248 V:14352 D:999 St:0 Tp:63 ZC:0 --- Miss:2 B:100 DC1:999 IO:3000/3400/0000 IC:18808/2527/20083/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:4 eRPM:3174 D%:99,CL,15248,14352,999,0,63,0,0,2,1,0,0,999,12288,13312,0,18808,2527,20083,1275,6127,673,52578,673,1,4,3174,99,,3,0,3,0,100.0,0.0
1773553160546,17.101,S:CL P:15200 V:14336 D:999 St:0 Tp:63 ZC:0 --- Miss:1 B:100 DC1:999 IO:3000/3400/0000 IC:18811/2527/20086/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:4 eRPM:3174 D%:99,CL,15200,14336,999,0,63,0,0,1,1,0,0,999,12288,13312,0,18811,2527,20086,1275,6127,673,52578,673,1,4,3174,99,,3,0,3,0,100.0,0.0
1773553160645,17.201,S:CL P:13136 V:14320 D:999 St:0 Tp:63 ZC:0 --- Miss:1 B:100 DC1:999 IO:3000/3400/0000 IC:18814/2527/20089/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:4 eRPM:3174 D%:99,CL,13136,14320,999,0,63,0,0,1,1,0,0,999,12288,13312,0,18814,2527,20089,1275,6127,673,52578,673,1,4,3174,99,,3,0,3,0,100.0,0.0
1773553160745,17.3,S:CL P:1328 V:14304 D:999 St:0 Tp:63 ZC:0 --- Miss:1 B:100 DC1:999 IO:0000/3400/0000 IC:18817/2527/20092/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:4 eRPM:3174 D%:99,CL,1328,14304,999,0,63,0,0,1,1,0,0,999,0,13312,0,18817,2527,20092,1275,6127,673,52578,673,1,4,3174,99,,3,0,3,0,100.0,0.0
1773553160844,17.4,S:CL P:0 V:14304 D:999 St:0 Tp:63 ZC:0 --- Miss:1 B:100 DC1:999 IO:0000/3400/3000 IC:18820/2527/20095/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:3 eRPM:3174 D%:99,CL,0,14304,999,0,63,0,0,1,1,0,0,999,0,13312,12288,18820,2527,20095,1275,6127,673,52578,673,1,3,3174,99,,3,0,3,0,100.0,0.0
1773553160944,17.499,S:CL P:0 V:14304 D:999 St:0 Tp:63 ZC:0 --- Miss:1 B:100 DC1:999 IO:0000/3400/3000 IC:18823/2527/20098/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:3 eRPM:3174 D%:99,CL,0,14304,999,0,63,0,0,1,1,0,0,999,0,13312,12288,18823,2527,20098,1275,6127,673,52578,673,1,3,3174,99,,3,0,3,0,100.0,0.0
1773553161043,17.599,S:CL P:0 V:14288 D:999 St:5 Tp:63 ZC:0 --- Miss:1 B:100 DC1:999 IO:0000/3400/3000 IC:18826/2527/20101/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:3 eRPM:3174 D%:99,CL,0,14288,999,5,63,0,0,1,1,0,0,999,0,13312,12288,18826,2527,20101,1275,6127,673,52578,673,1,3,3174,99,,3,0,3,0,100.0,0.0
1773553161143,17.699,S:CL P:0 V:14288 D:999 St:5 Tp:63 ZC:1 --- Miss:1 B:100 DC1:999 IO:0000/3400/3000 IC:18829/2527/20104/1275 TpHR:6127 ZcI:673 ZcIHR:52579 PZcI:673 ICph:1 Frc:3 eRPM:3174 D%:99,CL,0,14288,999,5,63,1,0,1,1,0,0,999,0,13312,12288,18829,2527,20104,1275,6127,673,52579,673,1,3,3174,99,,3,0,3,0,100.0,0.0
1773553161243,17.798,S:CL P:0 V:14288 D:999 St:5 Tp:63 ZC:1 --- Miss:0 B:100 DC1:999 IO:0000/3400/3000 IC:18832/2527/20107/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:3 eRPM:3174 D%:99,CL,0,14288,999,5,63,1,0,0,1,0,0,999,0,13312,12288,18832,2527,20107,1275,6127,673,52578,673,1,3,3174,99,,3,0,3,0,100.0,0.0
1773553161342,17.898,S:CL P:0 V:14304 D:999 St:5 Tp:63 ZC:1 --- Miss:0 B:100 DC1:999 IO:0000/3400/3000 IC:18835/2527/20110/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:3 eRPM:3174 D%:99,CL,0,14304,999,5,63,1,0,0,1,0,0,999,0,13312,12288,18835,2527,20110,1275,6127,673,52578,673,1,3,3174,99,,3,0,3,0,100.0,0.0
1773553161442,17.997,S:CL P:0 V:14320 D:999 St:5 Tp:63 ZC:1 --- Miss:0 B:100 DC1:999 IO:0000/3000/3400 IC:18838/2527/20113/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:0 Frc:3 eRPM:3174 D%:99,CL,0,14320,999,5,63,1,0,0,1,0,0,999,0,12288,13312,18838,2527,20113,1275,6127,673,52578,673,0,3,3174,99,,3,0,3,0,100.0,0.0
1773553161541,18.097,S:CL P:0 V:14320 D:999 St:5 Tp:63 ZC:1 --- Miss:0 B:100 DC1:999 IO:0000/3000/3400 IC:18841/2527/20116/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:2 eRPM:3174 D%:99,CL,0,14320,999,5,63,1,0,0,1,0,0,999,0,12288,13312,18841,2527,20116,1275,6127,673,52578,673,1,2,3174,99,,3,0,3,0,100.0,0.0
1773553161641,18.196,S:CL P:0 V:14304 D:999 St:4 Tp:63 ZC:1 --- Miss:0 B:100 DC1:999 IO:0000/3000/3400 IC:18844/2527/20119/1275 TpHR:6127 ZcI:673 ZcIHR:52578 PZcI:673 ICph:1 Frc:2 eRPM:3174 D%:99,CL,0,14304,999,4,63,1,0,0,1,0,0,999,0,12288,13312,18844,2527,20119,1275,6127,673,52578,673,1,2,3174,99,,3,0,3,0,100.0,0.0
