timestamp_ms,elapsed_s,raw_line,state,pot,vbus,duty,step,tp,zc_count,synced,missed,bemf_a,bemf_b,bemf_c,dc1,io1,io2,io3,ic_accepted,ic_lcout_accepted,ic_false,ic_captures,ic_chatter,tp_hr,zc_interval,zc_interval_hr,prev_zc_interval,ic_phase,forced_steps,erpm,duty_pct_x10,fault_code,d_ic_accepted,d_ic_lcout_accepted,d_ic_false,d_ic_captures,d_ic_chatter,ic_accept_rate,ic_false_rate
1773730331849,15.2,S:CL P:56576 V:14128 D:8745 St:5 Tp:2 ZC:11104 SYN Miss:0 B:010 DC1:8747 IO:0000/0000/0000 FP:31119/BK:2/3 Cyc:46288 TpHR:165 ZcI:2 ZcIHR:172 PZcI:2 Ph:0 FL:2 Frc:0 eRPM:89798 D%:874,CL,56576,14128,8745,5,2,11104,1,0,0,1,0,8747,0,0,0,,,,,,165,2,172,2,,0,89798,874,,0,0,0,0,0,,
1773730331949,15.3,S:CL P:56624 V:14032 D:8749 St:4 Tp:2 ZC:12015 SYN Miss:0 B:010 DC1:8752 IO:3400/3000/3400 FP:32030/BK:2/3 Cyc:52431 TpHR:169 ZcI:3 ZcIHR:141 PZcI:2 Ph:0 FL:2 Frc:1 eRPM:91911 D%:874,CL,56624,14032,8749,4,2,12015,1,0,0,1,0,8752,13312,12288,13312,,,,,,169,3,141,2,,1,91911,874,,0,0,0,0,0,,
1773730332049,15.4,S:CL P:61376 V:14128 D:9442 St:0 Tp:2 ZC:12935 SYN Miss:0 B:101 DC1:9485 IO:3000/3000/3000 FP:32952/BK:2/3 Cyc:58547 TpHR:161 ZcI:2 ZcIHR:172 PZcI:2 Ph:0 FL:2 Frc:1 eRPM:97049 D%:959,CL,61376,14128,9442,0,2,12935,1,0,1,0,1,9485,12288,12288,12288,,,,,,161,2,172,2,,1,97049,959,,0,0,0,0,0,,
1773730332148,15.5,S:CL P:64944 V:14400 D:9799 St:0 Tp:2 ZC:13858 SYN Miss:0 B:010 DC1:9799 IO:3000/3400/3400 FP:33871/BK:2/3 Cyc:64742 TpHR:180 ZcI:2 ZcIHR:203 PZcI:2 Ph:1 FL:2 Frc:0 eRPM:85851 D%:979,CL,64944,14400,9799,0,2,13858,1,0,0,1,0,9799,12288,13312,13312,,,,,,180,2,203,2,,0,85851,979,,0,0,0,0,0,,
1773730332248,15.599,S:CL P:64960 V:14400 D:9799 St:5 Tp:2 ZC:14667 SYN Miss:0 B:101 DC1:9799 IO:3000/3000/3400 FP:34674/BK:2/3 Cyc:5825 TpHR:207 ZcI:2 ZcIHR:218 PZcI:2 Ph:1 FL:2 Frc:1 eRPM:74760 D%:979,CL,64960,14400,9799,5,2,14667,1,0,1,0,1,9799,12288,12288,13312,,,,,,207,2,218,2,,1,74760,979,,0,0,0,0,0,,
1773730332348,15.699,S:CL P:64928 V:14400 D:9799 St:4 Tp:2 ZC:15367 SYN Miss:0 B:010 DC1:9799 IO:0000/3000/3400 FP:35370/BK:2/3 Cyc:12878 TpHR:242 ZcI:4 ZcIHR:234 PZcI:4 Ph:0 FL:2 Frc:1 eRPM:64566 D%:979,CL,64928,14400,9799,4,2,15367,1,0,0,1,0,9799,0,12288,13312,,,,,,242,4,234,4,,1,64566,979,,0,0,0,0,0,,
1773730332448,15.799,S:CL P:64944 V:14384 D:9799 St:5 Tp:2 ZC:15967 SYN Miss:0 B:001 DC1:9799 IO:3400/3400/0000 FP:35966/BK:2/3 Cyc:20388 TpHR:283 ZcI:3 ZcIHR:297 PZcI:4 Ph:1 FL:2 Frc:1 eRPM:54632 D%:979,CL,64944,14384,9799,5,2,15967,1,0,0,0,1,9799,13312,13312,0,,,,,,283,3,297,4,,1,54632,979,,0,0,0,0,0,,
1773730332547,15.898,S:CL P:64960 V:14400 D:9799 St:2 Tp:2 ZC:16479 SYN Miss:0 B:011 DC1:9799 IO:3400/3000/3000 FP:36474/BK:2/3 Cyc:28300 TpHR:337 ZcI:5 ZcIHR:328 PZcI:4 Ph:1 FL:2 Frc:0 eRPM:46091 D%:979,CL,64960,14400,9799,2,2,16479,1,0,0,1,1,9799,13312,12288,12288,,,,,,337,5,328,4,,0,46091,979,,0,0,0,0,0,,
1773730332647,15.998,S:CL P:64944 V:14400 D:9799 St:2 Tp:2 ZC:16910 SYN Miss:0 B:101 DC1:9799 IO:0000/3400/3000 FP:36901/BK:2/3 Cyc:36528 TpHR:400 ZcI:5 ZcIHR:391 PZcI:6 Ph:1 FL:2 Frc:1 eRPM:39062 D%:979,CL,64944,14400,9799,2,2,16910,1,0,1,0,1,9799,0,13312,12288,,,,,,400,5,391,6,,1,39062,979,,0,0,0,0,0,,
1773730332747,16.098,S:CL P:64960 V:14368 D:9799 St:1 Tp:3 ZC:17269 SYN Miss:0 B:010 DC1:9799 IO:3000/0000/3400 FP:37257/BK:2/3 Cyc:45031 TpHR:486 ZcI:7 ZcIHR:500 PZcI:7 Ph:0 FL:2 Frc:0 eRPM:31822 D%:979,CL,64960,14368,9799,1,3,17269,1,0,0,1,0,9799,12288,0,13312,,,,,,486,7,500,7,,0,31822,979,,0,0,0,0,0,,
1773730332846,16.198,S:CL P:64944 V:14384 D:9799 St:5 Tp:5 ZC:17561 SYN Miss:0 B:101 DC1:9799 IO:3000/3000/3000 FP:37546/BK:2/3 Cyc:53525 TpHR:606 ZcI:7 ZcIHR:610 PZcI:7 Ph:0 FL:2 Frc:1 eRPM:25912 D%:979,CL,64944,14384,9799,5,5,17561,1,0,1,0,1,9799,12288,12288,12288,,,,,,606,7,610,7,,1,25912,979,,0,0,0,0,0,,
1773730332946,16.297,S:CL P:64944 V:14384 D:9799 St:5 Tp:7 ZC:17794 SYN Miss:0 B:110 DC1:9799 IO:3000/3000/3000 FP:37777/BK:2/3 Cyc:61047 TpHR:766 ZcI:11 ZcIHR:782 PZcI:10 Ph:1 FL:2 Frc:1 eRPM:20265 D%:979,CL,64944,14384,9799,5,7,17794,1,0,1,1,0,9799,12288,12288,12288,,,,,,766,11,782,10,,1,20265,979,,0,0,0,0,0,,
1773730333046,16.397,S:CL P:64992 V:14384 D:9799 St:0 Tp:10 ZC:17975 SYN Miss:0 B:010 DC1:9799 IO:0000/3400/0000 FP:37955/BK:2/3 Cyc:2487 TpHR:1011 ZcI:14 ZcIHR:1062 PZcI:13 Ph:1 FL:2 Frc:0 eRPM:15169 D%:979,CL,64992,14384,9799,0,10,17975,1,0,0,1,0,9799,0,13312,0,,,,,,1011,14,1062,13,,0,15169,979,,0,0,0,0,0,,
1773730333146,16.497,S:CL P:64960 V:14384 D:9799 St:1 Tp:15 ZC:18108 SYN Miss:0 B:110 DC1:9799 IO:0000/3400/0000 FP:38086/BK:2/3 Cyc:8878 TpHR:1414 ZcI:18 ZcIHR:1453 PZcI:18 Ph:2 FL:2 Frc:0 eRPM:10738 D%:979,CL,64960,14384,9799,1,15,18108,1,0,1,1,0,9799,0,13312,0,,,,,,1414,18,1453,18,,0,10738,979,,0,0,0,0,0,,
1773730333246,16.597,S:CL P:64928 V:14384 D:9799 St:2 Tp:26 ZC:18199 SYN Miss:0 B:110 DC1:9799 IO:0000/3400/3000 FP:38175/BK:2/3 Cyc:14722 TpHR:2213 ZcI:31 ZcIHR:2110 PZcI:31 Ph:1 FL:4 Frc:1 eRPM:6997 D%:979,CL,64928,14384,9799,2,26,18199,1,0,1,1,0,9799,0,13312,12288,,,,,,2213,31,2110,31,,1,6997,979,,0,0,0,0,0,,
1773730333345,16.696,S:CL P:64928 V:14368 D:9799 St:2 Tp:50 ZC:18251 SYN Miss:0 B:011 DC1:9799 IO:3400/0000/3400 FP:38226/BK:2/3 Cyc:20417 TpHR:4122 ZcI:58 ZcIHR:4109 PZcI:58 Ph:1 FL:8 Frc:1 eRPM:3753 D%:979,CL,64928,14368,9799,2,50,18251,1,0,0,1,1,9799,13312,0,13312,,,,,,4122,58,4109,58,,1,3753,979,,0,0,0,0,0,,
1773730333445,16.796,S:CL P:64976 V:14384 D:9799 St:2 Tp:58 ZC:1143 SYN Miss:1 B:101 DC1:9799 IO:3400/0000/3000 FP:38244/BK:2/3 Cyc:27900 TpHR:4382 ZcI:369 ZcIHR:28797 PZcI:43 Ph:2 FL:8 Frc:0 eRPM:3775 D%:979,CL,64976,14384,9799,2,58,1143,1,1,1,0,1,9799,13312,0,12288,,,,,,4382,369,28797,43,,0,3775,979,,0,0,0,0,0,,
1773730333544,16.895,S:CL P:64928 V:14352 D:2969 St:5 Tp:61 ZC:2 --- Miss:0 B:101 DC1:2239 IO:3000/3400/0000 FP:38262/BK:2/3 Cyc:35720 TpHR:3045 ZcI:38 ZcIHR:2985 PZcI:42 Ph:0 FL:8 Frc:3 eRPM:5131 D%:99,CL,64928,14352,2969,5,61,2,0,0,1,0,1,2239,12288,13312,0,,,,,,3045,38,2985,42,,3,5131,99,,0,0,0,0,0,,
1773730333644,16.995,S:CL P:64976 V:14384 D:999 St:3 Tp:113 ZC:0 --- Miss:0 B:101 DC1:999 IO:3000/0000/3400 FP:38275/BK:2/3 Cyc:43068 TpHR:4770 ZcI:75 ZcIHR:5453 PZcI:75 Ph:0 FL:8 Frc:1 eRPM:3131 D%:99,CL,64976,14384,999,3,113,0,0,0,1,0,1,999,12288,0,13312,,,,,,4770,75,5453,75,,1,3131,99,,0,0,0,0,0,,
1773730333744,17.095,S:CL P:64992 V:14384 D:999 St:4 Tp:190 ZC:1 --- Miss:0 B:101 DC1:999 IO:3000/0000/3400 FP:38284/BK:2/3 Cyc:50379 TpHR:7026 ZcI:112 ZcIHR:8734 PZcI:561 Ph:0 FL:8 Frc:0 eRPM:2119 D%:99,CL,64992,14384,999,4,190,1,0,0,1,0,1,999,12288,0,13312,,,,,,7026,112,8734,561,,0,2119,99,,0,0,0,0,0,,
1773730333843,17.194,S:CL P:64960 V:14384 D:999 St:5 Tp:224 ZC:2 --- Miss:0 B:101 DC1:999 IO:0000/3000/3400 FP:38291/BK:2/3 Cyc:57205 TpHR:9653 ZcI:136 ZcIHR:10625 PZcI:147 Ph:0 FL:8 Frc:1 eRPM:1618 D%:99,CL,64960,14384,999,5,224,2,0,0,1,0,1,999,0,12288,13312,,,,,,9653,136,10625,147,,1,1618,99,,0,0,0,0,0,,
1773730333943,17.294,S:CL P:64944 V:14384 D:999 St:3 Tp:295 ZC:0 --- Miss:2 B:101 DC1:999 IO:3400/0000/3000 FP:38295/BK:2/3 Cyc:65159 TpHR:11075 ZcI:156 ZcIHR:12203 PZcI:169 Ph:0 FL:8 Frc:4 eRPM:1410 D%:99,CL,64944,14384,999,3,295,0,0,2,1,0,1,999,13312,0,12288,,,,,,11075,156,12203,169,,4,1410,99,,0,0,0,0,0,,
1773730334043,17.394,S:CL P:64944 V:14368 D:999 St:5 Tp:341 ZC:2 --- Miss:0 B:101 DC1:999 IO:0000/3400/3000 FP:38301/BK:2/3 Cyc:5672 TpHR:14674 ZcI:206 ZcIHR:16141 PZcI:224 Ph:0 FL:8 Frc:1 eRPM:1064 D%:99,CL,64944,14368,999,5,341,2,0,0,1,0,1,999,0,13312,12288,,,,,,14674,206,16141,224,,1,1064,99,,0,0,0,0,0,,
1773730334142,17.494,S:CL P:64928 V:14352 D:999 St:1 Tp:355 ZC:3 --- Miss:0 B:101 DC1:999 IO:3000/3400/0000 FP:38304/BK:2/3 Cyc:12630 TpHR:16837 ZcI:237 ZcIHR:18547 PZcI:257 Ph:1 FL:8 Frc:1 eRPM:928 D%:99,CL,64928,14352,999,1,355,3,0,0,1,0,1,999,12288,13312,0,,,,,,16837,237,18547,257,,1,928,99,,0,0,0,0,0,,
1773730334242,17.593,S:CL P:64960 V:14368 D:999 St:0 Tp:410 ZC:3 --- Miss:0 B:101 DC1:999 IO:3000/3400/0000 FP:38307/BK:2/3 Cyc:19543 TpHR:19368 ZcI:274 ZcIHR:21407 PZcI:296 Ph:1 FL:8 Frc:1 eRPM:806 D%:99,CL,64960,14368,999,0,410,3,0,0,1,0,1,999,12288,13312,0,,,,,,19368,274,21407,296,,1,806,99,,0,0,0,0,0,,
1773730334342,17.693,S:CL P:64944 V:14384 D:999 St:5 Tp:520 ZC:2 --- Miss:0 B:101 DC1:999 IO:0000/3000/3400 FP:38309/BK:2/3 Cyc:27004 TpHR:17222 ZcI:336 ZcIHR:26187 PZcI:1679 Ph:2 FL:8 Frc:0 eRPM:827 D%:99,CL,64944,14384,999,5,520,2,0,0,1,0,1,999,0,12288,13312,,,,,,17222,336,26187,1679,,0,827,99,,0,0,0,0,0,,
1773730334442,17.793,S:CL P:64960 V:14368 D:999 St:4 Tp:668 ZC:1 --- Miss:0 B:101 DC1:999 IO:3000/0000/3400 FP:38311/BK:2/3 Cyc:34739 TpHR:18873 ZcI:1660 ZcIHR:64182 PZcI:305 Ph:0 FL:8 Frc:1 eRPM:827 D%:99,CL,64960,14368,999,4,668,1,0,0,1,0,1,999,12288,0,13312,,,,,,18873,1660,64182,305,,1,827,99,,0,0,0,0,0,,
1773730334541,17.892,S:CL P:64944 V:14384 D:999 St:3 Tp:680 ZC:0 --- Miss:2 B:101 DC1:999 IO:3400/0000/3000 FP:38313/BK:2/3 Cyc:41950 TpHR:20932 ZcI:347 ZcIHR:27110 PZcI:383 Ph:1 FL:8 Frc:3 eRPM:746 D%:99,CL,64944,14384,999,3,680,0,0,2,1,0,1,999,13312,0,12288,,,,,,20932,347,27110,383,,3,746,99,,0,0,0,0,0,,
1773730334641,17.992,S:CL P:64960 V:14384 D:999 St:1 Tp:615 ZC:3 --- Miss:0 B:101 DC1:999 IO:3000/3400/0000 FP:38316/BK:2/3 Cyc:47324 TpHR:23225 ZcI:394 ZcIHR:30782 PZcI:435 Ph:1 FL:8 Frc:2 eRPM:672 D%:99,CL,64960,14384,999,1,615,3,0,0,1,0,1,999,12288,13312,0,,,,,,23225,394,30782,435,,2,672,99,,0,0,0,0,0,,
1773730334741,18.092,S:CL P:64992 V:14384 D:999 St:5 Tp:740 ZC:2 --- Miss:0 B:101 DC1:999 IO:0000/3000/3400 FP:38318/BK:2/3 Cyc:54621 TpHR:23225 ZcI:560 ZcIHR:43797 PZcI:2149 Ph:2 FL:8 Frc:0 eRPM:672 D%:99,CL,64992,14384,999,5,740,2,0,0,1,0,1,999,0,12288,13312,,,,,,23225,560,43797,2149,,0,672,99,,0,0,0,0,0,,
1773730334840,18.191,S:CL P:64960 V:14368 D:999 St:3 Tp:800 ZC:0 --- Miss:2 B:101 DC1:999 IO:3400/0000/3000 FP:38319/BK:2/3 Cyc:62258 TpHR:25809 ZcI:430 ZcIHR:33563 PZcI:560 Ph:1 FL:8 Frc:3 eRPM:605 D%:99,CL,64960,14368,999,3,800,0,0,2,1,0,1,999,13312,0,12288,,,,,,25809,430,33563,560,,3,605,99,,0,0,0,0,0,,
1773730334940,18.291,S:CL P:64976 V:14384 D:999 St:0 Tp:679 ZC:3 --- Miss:0 B:101 DC1:999 IO:3000/3400/0000 FP:38322/BK:2/3 Cyc:1644 TpHR:27876 ZcI:437 ZcIHR:34079 PZcI:560 Ph:1 FL:8 Frc:1 eRPM:560 D%:99,CL,64976,14384,999,0,679,3,0,0,1,0,1,999,12288,13312,0,,,,,,27876,437,34079,560,,1,560,99,,0,0,0,0,0,,
1773730335040,18.391,S:CL P:64944 V:14384 D:999 St:3 Tp:800 ZC:0 --- Miss:2 B:101 DC1:999 IO:3400/0000/3000 FP:38322/BK:2/3 Cyc:11644 TpHR:27876 ZcI:437 ZcIHR:34079 PZcI:560 Ph:0 FL:8 Frc:4 eRPM:560 D%:99,CL,64944,14384,999,3,800,0,0,2,1,0,1,999,13312,0,12288,,,,,,27876,437,34079,560,,4,560,99,,0,0,0,0,0,,
1773730335139,18.49,S:CL P:64960 V:14384 D:999 St:1 Tp:680 ZC:3 --- Miss:0 B:101 DC1:999 IO:3000/3400/0000 FP:38325/BK:2/3 Cyc:16562 TpHR:29528 ZcI:442 ZcIHR:34484 PZcI:560 Ph:1 FL:8 Frc:1 eRPM:529 D%:99,CL,64960,14384,999,1,680,3,0,0,1,0,1,999,12288,13312,0,,,,,,29528,442,34484,560,,1,529,99,,0,0,0,0,0,,
1773730335239,18.59,S:CL P:64992 V:14384 D:999 St:4 Tp:800 ZC:0 --- Miss:0 B:101 DC1:999 IO:3000/0000/3400 FP:38326/BK:2/3 Cyc:26076 TpHR:29528 ZcI:2678 ZcIHR:34484 PZcI:442 Ph:2 FL:8 Frc:0 eRPM:529 D%:99,CL,64992,14384,999,4,800,0,0,0,1,0,1,999,12288,0,13312,,,,,,29528,2678,34484,442,,0,529,99,,0,0,0,0,0,,
1773730335484,18.835,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730335584,18.935,S:IDLE P:64896 V:14576 D:0 St:0,IDLE,64896,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730335683,19.035,S:IDLE P:64976 V:14592 D:0 St:0,IDLE,64976,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730335783,19.134,S:IDLE P:64928 V:14576 D:0 St:0,IDLE,64928,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730335883,19.234,S:IDLE P:64944 V:14592 D:0 St:0,IDLE,64944,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730335982,19.333,S:IDLE P:64960 V:14592 D:0 St:0,IDLE,64960,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336082,19.433,S:IDLE P:64944 V:14576 D:0 St:0,IDLE,64944,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336182,19.533,S:IDLE P:64928 V:14576 D:0 St:0,IDLE,64928,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336281,19.632,S:IDLE P:64928 V:14592 D:0 St:0,IDLE,64928,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336381,19.732,S:IDLE P:64928 V:14592 D:0 St:0,IDLE,64928,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336481,19.832,S:IDLE P:64944 V:14592 D:0 St:0,IDLE,64944,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336580,19.932,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336680,20.031,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336780,20.131,S:IDLE P:64928 V:14576 D:0 St:0,IDLE,64928,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336879,20.231,S:IDLE P:64960 V:14592 D:0 St:0,IDLE,64960,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730336979,20.33,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337079,20.43,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337178,20.53,S:IDLE P:64928 V:14576 D:0 St:0,IDLE,64928,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337278,20.629,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337378,20.729,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337478,20.829,S:IDLE P:64960 V:14592 D:0 St:0,IDLE,64960,14592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337577,20.928,S:IDLE P:64944 V:14576 D:0 St:0,IDLE,64944,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337677,21.028,S:IDLE P:64896 V:14576 D:0 St:0,IDLE,64896,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337776,21.128,S:IDLE P:64960 V:14576 D:0 St:0,IDLE,64960,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337876,21.227,S:IDLE P:64912 V:14576 D:0 St:0,IDLE,64912,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
1773730337976,21.327,S:IDLE P:64960 V:14576 D:0 St:0,IDLE,64960,14576,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
